instname,housed_under,college,school,department,program_area,program_level,cip_program,website_inst,website_program,website_catalog,course_titles
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Compiler Construction
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computer Architecture
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computer Networks I
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computer Networks II
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Introduction to Digital Image Processing
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Networks and Distributed Systems
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Software Product Design and Development I
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Software Product Design II
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Decision Environments for Software Product Development
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Analysis of Algorithms
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computer Graphics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Artificial Intelligence
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Big Data Analytics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Computer Science Topics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Independent Study
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Analysis of Algorithms
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Real-Time and Embedded Systems
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Machine Learning
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Geographic Data Base Systems
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Fundamentals of Blockchain Technology
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Statistical Pattern Recognition
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Structural Pattern Recognition
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Cryptography and Information Theory
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computational Geometry
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Data Base Management
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Empirical Software Engineering
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Distributed Computing and Algorithms
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Automated Deduction
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Expert System Construction
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Genetic Algorithms and Neural Networks
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Scheduling
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Big Data Analytics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computational Environmetrics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Topics in Advanced Computer Science
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Master’s Project
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/ms-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Thesis
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Human-Computer Interaction
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Introduction to Machine Learning
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Building Applications in the Cloud
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Internet Programming
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Internet Programming Lab
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Cloud Computing
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Information Assurance
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Internet Security
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computer Security
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computer and Network Forensics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Multimedia Systems Design Lab
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Automata and Formal Languages
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Database Management Systems
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Introduction to Data Mining
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Compiler Construction
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computer Architecture
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computer Networks I
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computer Networks II
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Introduction to Digital Image Processing
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Networks and Distributed Systems
